year,ID_NUMBER,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,actual,predicted
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NMR000000620,DON JUANS PAINT AND BODY,2855 RUFINA ST,SANTA FE,NM,87505,0,0
2017,KYR000020461,VALVOLINE LLC,251 YORKSHIRE BLVD,LEXINGTON,KY,40509,0,0
2017,KYR000049916,PIRAMAL PHARMA SOLUTIONS,1500 BULL LEA ROAD,LEXINGTON,KY,40511,0,0
2017,NMD982285454,ARTESIA GENERAL HOSPITAL,702 N 13 ST,ARTESIA,NM,88210,1,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD986166338,"VEOLIA ES TECHNICAL SOLUTIONS, LLC",2176 WILL SUITT RD,CREEDMOOR,NC,27522,0,0
2017,NCD986166338,"VEOLIA ES TECHNICAL SOLUTIONS, LLC",2176 WILL SUITT RD,CREEDMOOR,NC,27522,0,0
2017,NCD986166338,"VEOLIA ES TECHNICAL SOLUTIONS, LLC",2176 WILL SUITT RD,CREEDMOOR,NC,27522,0,0
2017,NCD986166338,"VEOLIA ES TECHNICAL SOLUTIONS, LLC",2176 WILL SUITT RD,CREEDMOOR,NC,27522,0,0
2017,NCD986173284,GOLDSBORO IRON & METAL CO,801 N JOHN ST,GOLDSBORO,NC,27530,0,0
2017,NCS000001110,SUNDELL AUTO SPECIALTIES,1105 MOORESBORO RD,SHELBY,NC,28150,0,0
2017,NCS000001160,A ACE AUTO PARTS,1526 BURKE RD,SHELBY,NC,28152,0,0
2017,NCS000001416,YOUNGS AUTO,4172 US HWY 117 S ALTERNATE,DUDLEY,NC,28333,0,0
2017,NCS000001640,WHEELEY AUTO MALL,4751 HWY 54,GRAHAM,NC,27253,0,0
2017,NJN008021339,NEW JERSEY LABORATORIES,1110 SOMERSET ST,NEW BRUNSWICK,NJ,8901,0,0
2017,NJD002182897,SAFETY KLEEN SYSTEMS INC,1200 SYLVAN ST,LINDEN,NJ,7036,0,0
2017,NJD002182897,SAFETY KLEEN SYSTEMS INC,1200 SYLVAN ST,LINDEN,NJ,7036,0,0
2017,NJD002200046,"CYCLECHEM,INC.",217 SOUTH FIRST STREET,ELIZABETHPORT,NJ,7206,0,0
2017,NJD002200046,"CYCLECHEM,INC.",217 SOUTH FIRST STREET,ELIZABETHPORT,NJ,7206,0,0
2017,PAD002860377,SECHAN LIMESTONE IND,BURNSIDE RD,PORTERSVILLE,PA,16051,0,0
2017,PAD004372363,HORSEHEAD CORP - MONACA SMELTER,300 FRANKFORT RD,MONACA,PA,15061-2210,0,0
2017,PAD002278224,ITW ENGINEERED POLYMERS,130 COMMERCE DR,MONTGOMERYVILLE,PA,18936,1,0
2017,TXR000028050,COASTAL CHEMICAL,6534 INDUSTRIAL RD,BEAUMONT,TX,77705-6969,0,0
2017,TXR000028191,SOVEREIGN PHARMACEUTICALS,7590 SAND ST,FORT WORTH,TX,76118-6977,0,0
2017,TXR000028191,SOVEREIGN PHARMACEUTICALS,7590 SAND ST,FORT WORTH,TX,76118-6977,0,0
2017,NJD053506184,MONTCLAIR STATE UNIVERSITY,150 CLOVE ROAD,LITTLE FALLS,NJ,7424,1,0
2017,NJD053506184,MONTCLAIR STATE UNIVERSITY,150 CLOVE ROAD,LITTLE FALLS,NJ,7424,1,0
2017,NJD053506184,MONTCLAIR STATE UNIVERSITY,150 CLOVE ROAD,LITTLE FALLS,NJ,7424,1,0
2017,NJD002200046,"CYCLECHEM,INC.",217 SOUTH FIRST STREET,ELIZABETHPORT,NJ,7206,0,0
2017,NJD002200046,"CYCLECHEM,INC.",217 SOUTH FIRST STREET,ELIZABETHPORT,NJ,7206,0,0
2017,PAD196714042,CUSTOM BUILDINGS SYSTEMS LLC,200 CUSTOM AVE,MIDDLEBURG,PA,17842,0,0
2017,PAR000509059,CYGNUS MFG CO LLC,491 CHANTLER DR,SAXONBURG,PA,16056-9721,0,0
2017,PAR000509059,CYGNUS MFG CO LLC,491 CHANTLER DR,SAXONBURG,PA,16056-9721,0,0
2017,PAD987378429,GUY M FISH,275 MAIN ST,SPARTANSBURG,PA,16434-1045,0,0
2017,NJD991291600,"GULF OIL, LP WOODBURY TERMINAL",920 KINGS HWY,THOROFARE,NJ,8086,0,0
2017,NJD991291600,"GULF OIL, LP WOODBURY TERMINAL",920 KINGS HWY,THOROFARE,NJ,8086,0,0
2017,NJD991291600,"GULF OIL, LP WOODBURY TERMINAL",920 KINGS HWY,THOROFARE,NJ,8086,0,0
2017,NJR000042812,MORGEN INDUSTRIES INC,701 PENHORN AVE BLDG 7,SECAUCUS,NJ,7094,0,0
2017,PA0000377390,FREEDOM CHRYSLER JEEP DODGE INC,447 SHAWNA RD,NORTHERN CAMBRIA,PA,15714,0,0
2017,PAD070583794,LANSDALE HOSPITAL,100 MEDICAL CAMPUS DR,LANSDALE,PA,19446-1259,0,0
2017,PA8268420000,DOLLAR GENERAL 16845,514 E SECOND ST,COUDERSPORT,PA,16915,0,0
2017,PAD987266715,SAFETY-KLEEN SYSTEMS INC,77 TOWPATH RD,FAIRLESS HILLS,PA,19030,0,0
2017,PAD000825699,DOLLAR GENERAL 3816,195 N MAIN ST,MANSFIELD,PA,16933,0,0
2017,PAD000825699,DOLLAR GENERAL 3816,195 N MAIN ST,MANSFIELD,PA,16933,1,0
2017,PAD003053709,LYCOMING ENGINES DIV OF AVCO CORP,652 OLIVER ST,WILLIAMSPORT,PA,17701,0,0
2017,NCD000648451,"CLEAN HARBORS REIDSVILLE, LLC",208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,NC,27320,0,0
2017,WVR000017855,PETROLEUM RESOURCES,RIGHT FORK RD,WESTON,WV,26452,1,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,WVR000501296,DAVIS ELKINS COLLEGE,100 CAMPUS DR,ELKINS,WV,26241,1,1
2017,MAD981062284,SUPERCON INC ANOMET PRODUCTS,830 BOSTON TPKE,SHREWSBURY,MA,1545,1,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,NCD121700777,"AERC ACQUISITION CORPORATION D/B/A DART, A CLEAN EARTH COMPANY ",4132 POMPANO ROAD,CHARLOTTE,NC,28216,0,0
2017,WVD988790531,AURORA FLIGHT SCIENCES OF WV INC,3000 E BENEDUM INDUSTRIAL DR,BRIDGEPORT,WV,26330,0,0
2017,INR000010835,APG DBA KIK CUSTOM PRODUCTS INDIANA,1919 SUPERIOR ST STE A,ELKHART,IN,46516,1,0
2017,IND005469739,CUSTOM WOOD PRODUCTS INCORPORATED,1901 W HIVELY AVE,ELKHART,IN,46517,1,1
2017,WVD000510859,WHEELING-NISSHIN,400 PENN AND MAIN,FOLLANSBEE,WV,26037,1,0
2017,NCD061263315,"NEXEO SOLUTIONS, LLC",3930 GLENWOOD DRIVE,CHARLOTTE,NC,28208,0,0
2017,IND005253372,GFG INCORPORATED,1600 W MISHAWAKA RD,ELKHART,IN,46517,1,0
2017,NCD061263315,"NEXEO SOLUTIONS, LLC",3930 GLENWOOD DRIVE,CHARLOTTE,NC,28208,0,0
2017,NCD000776740,"SAFETY-KLEEN SYSTEMS, INC",125 SOMMERVILLE PARK ROAD,RALEIGH,NC,27603,0,0
2017,NCD000776740,"SAFETY-KLEEN SYSTEMS, INC",125 SOMMERVILLE PARK ROAD,RALEIGH,NC,27603,0,0
2017,MI0000377838,MOTION MACHINE,524 MCCORMICK DR,LAPEER,MI,48446,1,0
2017,MI0000900704,ELITE CLEANERS,9864 E GRAND RIVER AVE,BRIGHTON,MI,48116,0,0
2017,MI0000962522,PITNEY BOWES,11101 METRO AIRPORT CENTER DR,ROMULUS,MI,48174,1,0
2017,MI0000963801,AMCOMM TELECOMMUNICATIONS INC,12482 EMERSON DR,BRIGHTON,MI,48116,1,1
2017,MI0001009265,R N T SUPPLY INC,4801 JAMES MCDEVITT ST,JACKSON,MI,49201,1,0
2017,MID000724724,THE DOW CHEMICAL COMPANY,1790 BUILDING - WASHINGTON STR,MIDLAND,MI,48677,0,0
2017,MID000724724,THE DOW CHEMICAL COMPANY,1790 BUILDING - WASHINGTON STR,MIDLAND,MI,48677,0,0
2017,MID000724724,THE DOW CHEMICAL COMPANY,1790 BUILDING - WASHINGTON STR,MIDLAND,MI,48677,0,0
2017,MID000724724,THE DOW CHEMICAL COMPANY,1790 BUILDING - WASHINGTON STR,MIDLAND,MI,48677,0,0
2017,MID000724724,THE DOW CHEMICAL COMPANY,1790 BUILDING - WASHINGTON STR,MIDLAND,MI,48677,0,0
2017,MID000724724,THE DOW CHEMICAL COMPANY,1790 BUILDING - WASHINGTON STR,MIDLAND,MI,48677,0,0
2017,MID000724724,THE DOW CHEMICAL COMPANY,1790 BUILDING - WASHINGTON STR,MIDLAND,MI,48677,0,0
2017,MID000724724,THE DOW CHEMICAL COMPANY,1790 BUILDING - WASHINGTON STR,MIDLAND,MI,48677,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000724831,MICHIGAN DISPOSAL INC,49350 NORTH I94 SERVICE DRIVE,BELLEVILLE,MI,48111,0,0
2017,MID000775890,CUSTOM ECOLOGY INC (CEI),4171 HOLIDAY DR,FLINT,MI,48507,1,0
2017,MID000809632,DOW SILICONES CORPORATION,3901 S SAGINAW RD,MIDLAND,MI,48640,0,0
2017,MID000809632,DOW SILICONES CORPORATION,3901 S SAGINAW RD,MIDLAND,MI,48640,0,0
2017,MID000809632,DOW SILICONES CORPORATION,3901 S SAGINAW RD,MIDLAND,MI,48640,0,0
2017,MID000809780,MORGAN OLSON LLC,1861 S CENTERVILLE RD,STURGIS,MI,49091,1,0
2017,MID000810408,WASTE MANAGEMENT OF MICHIGAN INC,4620 HANNAN RD,CANTON,MI,48188,0,0
2017,MID004508628,WOLF FIVE LLC,1000 GENERAL DR,PLYMOUTH,MI,48170,0,0
2017,MID005319777,PRO V ENTERPRISES,4401 WYOMING ST,DEARBORN,MI,48126,0,0
2017,MID005320197,EMERALD STEEL PROCESSING LLC,31624 STEPHENSON HWY,MADISON HEIGHTS,MI,48071,1,0
2017,MID005338801,GAGE PRODUCTS CO,625 WANDA ST,FERNDALE,MI,48220,0,0
2017,MID005338801,GAGE PRODUCTS CO,625 WANDA ST,FERNDALE,MI,48220,0,0
2017,MID005338801,GAGE PRODUCTS CO,625 WANDA ST,FERNDALE,MI,48220,0,0
2017,MID005338801,GAGE PRODUCTS CO,625 WANDA ST,FERNDALE,MI,48220,1,0
2017,MID005338801,GAGE PRODUCTS CO,625 WANDA ST,FERNDALE,MI,48220,1,0
2017,MID005338801,GAGE PRODUCTS CO,625 WANDA ST,FERNDALE,MI,48220,1,0
2017,MID005356928,REVITALIZING AUTO COMMUNITIES ENVIRONMENTAL RESPONSE TRUST,401 N VERLINDEN AVE,LANSING,MI,48915,0,0
2017,MID005356928,REVITALIZING AUTO COMMUNITIES ENVIRONMENTAL RESPONSE TRUST,401 N VERLINDEN AVE,LANSING,MI,48915,0,0
